Date,SST_Celsius,DHW
2024-12-13,28.167929984470508,0.0
2024-12-14,28.169486573879393,0.0
2024-12-15,28.171043163288275,0.0
2024-12-16,28.17259975269716,0.0
2024-12-17,28.17415634210604,0.0
2024-12-18,28.175712931514926,0.0
2024-12-19,28.177269520923808,0.0
2024-12-20,28.178826110332693,0.0
2024-12-21,28.18038269974158,0.0
2024-12-22,28.18193928915046,0.0
2024-12-23,28.183495878559345,0.0
2024-12-24,28.185052467968227,0.0
2024-12-25,28.18660905737711,0.0
2024-12-26,28.188165646785997,0.0
2024-12-27,28.18972223619488,0.0
2024-12-28,28.191278825603764,0.0
2024-12-29,28.192835415012645,0.0
2024-12-30,28.19439200442153,0.0
2024-12-31,28.195948593830412,0.0
2025-01-01,28.197505183239297,0.0
2025-01-02,27.88367955580005,0.0
2025-01-03,28.172480275623947,0.0
2025-01-04,28.04827714280161,0.0
2025-01-05,28.00310147719361,0.0
2025-01-06,28.082339472237116,0.0
2025-01-07,28.09122066749076,0.0
2025-01-08,27.98462432422773,0.0
2025-01-09,28.132503826824987,0.0
2025-01-10,28.19359801083284,0.0
2025-01-11,28.05792877936406,0.0
2025-01-12,28.22990389689007,0.0
2025-01-13,28.242846864957887,0.0
2025-01-14,28.17316690872363,0.0
2025-01-15,28.302583172044557,0.0
2025-01-16,28.203644139264007,0.0
2025-01-17,28.315125617565226,0.0
2025-01-18,28.37102762094885,0.0
2025-01-19,28.339212953689497,0.0
2025-01-20,28.286808755235302,0.0
2025-01-21,28.248856707009573,0.0
2025-01-22,28.39677809424801,0.0
2025-01-23,28.261844159551355,0.0
2025-01-24,28.465908507948008,0.0
2025-01-25,28.40293394826157,0.0
2025-01-26,28.32036723884369,0.0
2025-01-27,28.328278866912083,0.0
2025-01-28,28.309879661545786,0.0
2025-01-29,28.30593170876074,0.0
2025-01-30,28.498742940874504,0.0
2025-01-31,28.51991225593578,0.0
2025-02-01,28.31019018373844,0.0
2025-02-02,28.33208170398376,0.0
2025-02-03,28.50925500665391,0.0
2025-02-04,28.47076060265949,0.0
2025-02-05,28.356409018649,0.0
2025-02-06,28.456512761966408,0.0
2025-02-07,28.67501428271179,0.0
2025-02-08,28.503201587165933,0.0
2025-02-09,28.563142329765903,0.0
2025-02-10,28.41741794894881,0.0
2025-02-11,28.59127209400376,0.0
2025-02-12,28.51931341554721,0.0
2025-02-13,28.599341309793413,0.0
2025-02-14,28.514660140021856,0.0
2025-02-15,28.576702473352867,0.0
2025-02-16,28.58037511818181,0.0
2025-02-17,28.521128474214212,0.0
2025-02-18,28.586110721469,0.0
2025-02-19,28.54623763048869,0.0
2025-02-20,28.57474380188168,0.0
2025-02-21,28.644235999500797,0.0
2025-02-22,28.74644093670483,0.0
2025-02-23,28.37518008245248,0.0
2025-02-24,28.60996381209387,0.0
2025-02-25,28.751875422568546,0.0
2025-02-26,28.522146564589853,0.0
2025-02-27,28.65165384246036,0.0
2025-02-28,28.58962316483319,0.0
2025-03-01,28.7155298078416,0.0
2025-03-02,28.859897961827507,0.0
2025-03-03,28.859158218901435,0.0
2025-03-04,28.57802142676775,0.0
2025-03-05,28.67617915515638,0.0
2025-03-06,28.84883851202826,0.0
2025-03-07,28.780471023869087,0.0
2025-03-08,28.809615159941448,0.0
2025-03-09,28.71317678079231,0.0
2025-03-10,28.601715036433426,0.0
2025-03-11,29.012719513758466,0.0
2025-03-12,28.861049139644933,0.0
2025-03-13,28.931170456861956,0.0
2025-03-14,28.921067346360083,0.0
2025-03-15,29.028549354914592,0.0
2025-03-16,28.787803855433047,0.0
2025-03-17,29.064756369110192,0.0
2025-03-18,28.88524264809093,0.0
2025-03-19,29.10462532960527,0.0
2025-03-20,28.89360427362609,0.0
2025-03-21,28.9714197568912,0.0
2025-03-22,29.30702004036116,0.0
2025-03-23,28.980092377856813,0.0
2025-03-24,29.124989425019624,0.0
2025-03-25,29.149482772541816,0.0
2025-03-26,29.038554140212145,0.0
2025-03-27,29.21280192052709,0.0
2025-03-28,29.289216340392887,0.0
2025-03-29,29.359617832282645,0.0
2025-03-30,29.07361331035928,0.0
2025-03-31,29.163282492938915,0.0
2025-04-01,29.40038555123763,0.0
2025-04-02,29.45411518075407,0.0
2025-04-03,29.479237739533648,0.0
2025-04-04,29.42280224827847,0.0
2025-04-05,29.72549111267772,0.0
2025-04-06,29.71751699631881,0.0
2025-04-07,29.546903213600448,0.0
2025-04-08,29.60774782694753,0.0
2025-04-09,29.750393751131305,0.0
2025-04-10,29.71923963662252,0.0
2025-04-11,29.795255528357785,0.0
2025-04-12,29.89481401121644,0.0
2025-04-13,29.792685438383256,0.0
2025-04-14,29.95045039662375,0.0
2025-04-15,29.98726473066277,0.0
2025-04-16,30.04452625895792,0.0
2025-04-17,30.20043191259819,0.0
2025-04-18,30.215011384132755,0.0
2025-04-19,30.268875556469368,0.0
2025-04-20,30.186498640417675,0.0
2025-04-21,30.08092397596172,0.0
2025-04-22,30.338342971487428,0.0
2025-04-23,30.44787256781409,0.0
2025-04-24,30.531108784930225,0.1473012549900322
2025-04-25,30.44796202779609,0.0
2025-04-26,30.4655669124268,0.0
2025-04-27,30.5631515654564,0.15187879506520016
2025-04-28,30.423601175059765,0.0
2025-04-29,30.546796356570777,0.14954233665296815
2025-04-30,30.61680052046758,0.3090852681483369
2025-05-01,30.63501740213692,0.47123061131075417
2025-05-02,30.53194134631366,0.6186508036412768
2025-05-03,30.52916980676205,0.7656750617501409
2025-05-04,30.632117476162783,0.9274061297733955
2025-05-05,30.591133999691,1.0832824154435383
2025-05-06,30.607372689647708,1.2414785139646394
2025-05-07,30.656339289762084,1.4066698410735086
2025-05-08,30.63222310317067,1.5684159986693185
2025-05-09,30.8257575608501,1.7578099359336186
2025-05-10,30.691163679422687,1.9279761758511451
2025-05-11,30.665223433677625,2.09443666637652
2025-05-12,30.534951346023878,2.2422868586656457
2025-05-13,30.595741831253964,2.3988214059876407
2025-05-14,30.63760267689244,2.561336074115132
2025-05-15,30.70445000851673,2.7334003610460935
2025-05-16,30.489350339684066,2.2334003610460935
2025-05-17,30.758939849486868,2.413248910972789
2025-05-18,30.44197832297824,1.913248910972789
2025-05-19,30.530990387724497,2.0605332520762887
2025-05-20,30.60538372253535,2.2184452124384815
2025-05-21,30.525059617002157,2.364882300581647
2025-05-22,30.498141536381493,1.8648823005816468
2025-05-23,30.392646955020638,1.3648823005816468
2025-05-24,30.62092231057879,1.52501405923576
2025-05-25,30.29634600470019,1.02501405923576
2025-05-26,30.500320574189683,1.1679169984057147
2025-05-27,30.41567807949022,0.6679169984057147
2025-05-28,30.66478965790949,0.8343155209642135
2025-05-29,30.524957834656018,0.980738068772216
2025-05-30,30.46238839283861,0.48073806877221603
2025-05-31,30.524137838073848,0.6270434742113372
2025-06-01,30.4676103005149,0.12704347421133722
2025-06-02,30.472579061791,0.0
2025-06-03,30.41448986121136,0.0
2025-06-04,30.58003484839458,0.154290692627797
2025-06-05,30.333581155299235,0.0
2025-06-06,30.438646354524334,0.0
2025-06-07,30.512847780016106,0.14469254000230083
2025-06-08,30.338930487792013,0.0
2025-06-09,30.407774645603222,0.0
2025-06-10,30.52008032263049,0.14572576037578447
2025-06-11,30.49324715708264,0.0
2025-06-12,30.34219526104349,0.0
2025-06-13,30.381772135758663,0.0
2025-06-14,30.31066530537294,0.0
2025-06-15,30.479377249366536,0.0
2025-06-16,30.575183460948917,0.15359763727841674
2025-06-17,30.600260826150407,0.3107777552999035
2025-06-18,30.581100064688915,0.46522062168403416
2025-06-19,30.489967723855575,0.0
2025-06-20,30.323413333692997,0.0
2025-06-21,30.44764485623555,0.0
2025-06-22,30.30075301667506,0.0
2025-06-23,30.45188695308169,0.0
2025-06-24,30.48403605436847,0.0
2025-06-25,30.619938874300765,0.1599912677572521
2025-06-26,30.282234344005797,0.0
2025-06-27,30.54467809284342,0.14923972754905993
2025-06-28,30.50807318363702,0.29325018235434847
2025-06-29,30.409267232910253,0.0
2025-06-30,30.648719246109767,0.16410274944425243
2025-07-01,30.497046421614336,0.0
2025-07-02,30.566176953630315,0.15231099337575923
2025-07-03,30.5325119977082,0.2998127073340733
2025-07-04,30.401451004990605,0.0
2025-07-05,30.55882728220609,0.15126104031515553
2025-07-06,30.608881416016533,0.3096726711746603
2025-07-07,30.32520716922471,0.0
2025-07-08,30.612228802223,0.15888982888900013
2025-07-09,30.46728967735097,0.0
2025-07-10,30.45968073217304,0.0
2025-07-11,30.658334633784403,0.16547637625491468
2025-07-12,30.62374632846172,0.32601156603516046
2025-07-13,30.46349307262722,0.0
2025-07-14,30.53896045828797,0.14842292261256723
2025-07-15,30.37979284398944,0.0
2025-07-16,30.66616994219897,0.16659570602842422
2025-07-17,30.608777531442016,0.32499249623442644
2025-07-18,30.53669695268305,0.4730920609034338
2025-07-19,30.417276813552917,0.0
2025-07-20,30.33200131542996,0.0
2025-07-21,30.2434368196669,0.0
2025-07-22,30.368514914417272,0.0
2025-07-23,30.513604899501168,0.14480069992873826
2025-07-24,30.46213145383833,0.0
2025-07-25,30.53859125762716,0.14837017966102298
2025-07-26,30.44290090637316,0.0
2025-07-27,30.571500577605875,0.1530715110865535
2025-07-28,30.098529052302897,0.0
2025-07-29,30.548785730239796,0.14982653289139947
2025-07-30,30.46354316420935,0.0
2025-07-31,30.54050982561291,0.1486442608018445
2025-08-01,30.3649663226249,0.0
2025-08-02,30.280753334034927,0.0
2025-08-03,30.355983787124615,0.0
2025-08-04,30.29602212507988,0.0
2025-08-05,30.31595341371305,0.0
2025-08-06,30.155877760453656,0.0
2025-08-07,30.44086065362451,0.0
2025-08-08,30.355846640191185,0.0
2025-08-09,30.151880048650447,0.0
2025-08-10,30.329287729763703,0.0
2025-08-11,30.10323428928893,0.0
2025-08-12,30.32992032916388,0.0
2025-08-13,30.10487124824904,0.0
2025-08-14,30.134181037327263,0.0
2025-08-15,30.32417681970931,0.0
2025-08-16,30.22551555023846,0.0
2025-08-17,30.23173419130478,0.0
2025-08-18,30.183139060078776,0.0
2025-08-19,30.175840733909688,0.0
2025-08-20,30.14428564080972,0.0
2025-08-21,30.3236112098288,0.0
2025-08-22,30.348601510352484,0.0
2025-08-23,30.103803316154718,0.0
2025-08-24,29.98326719970337,0.0
2025-08-25,30.043262506466068,0.0
2025-08-26,30.078381602286743,0.0
2025-08-27,30.0335058581306,0.0
2025-08-28,29.909251509715155,0.0
2025-08-29,29.99737194259168,0.0
2025-08-30,29.718098369593505,0.0
2025-08-31,30.118614909978675,0.0
2025-09-01,29.908214614964955,0.0
2025-09-02,29.82076988904256,0.0
2025-09-03,29.78025881112195,0.0
2025-09-04,29.77128539413809,0.0
2025-09-05,29.87528025736876,0.0
2025-09-06,29.841490116345327,0.0
2025-09-07,29.761327971028955,0.0
2025-09-08,29.69674374048341,0.0
2025-09-09,29.61648579730676,0.0
2025-09-10,29.785218801753636,0.0
2025-09-11,29.81386162269524,0.0
2025-09-12,29.74883060490874,0.0
2025-09-13,29.61345677274184,0.0
2025-09-14,29.54340579733598,0.0
2025-09-15,29.60108394900747,0.0
2025-09-16,29.681966162375275,0.0
2025-09-17,29.43496861572895,0.0
2025-09-18,29.45689407206581,0.0
2025-09-19,29.75208356624352,0.0
2025-09-20,29.694609008490016,0.0
2025-09-21,29.21820552308074,0.0
2025-09-22,29.440533678075127,0.0
2025-09-23,29.352678311714097,0.0
2025-09-24,29.475398778671394,0.0
2025-09-25,29.218949479356443,0.0
2025-09-26,29.381430805533515,0.0
2025-09-27,29.30702495441657,0.0
2025-09-28,29.415310093338316,0.0
2025-09-29,29.25015978622889,0.0
2025-09-30,29.343505928386534,0.0
2025-10-01,29.0160884197606,0.0
2025-10-02,29.08455128665695,0.0
2025-10-03,29.281253696418137,0.0
2025-10-04,29.128648917097845,0.0
2025-10-05,29.132419266691716,0.0
2025-10-06,29.11732180239204,0.0
2025-10-07,29.18925981668665,0.0
2025-10-08,29.067568373440967,0.0
2025-10-09,28.90374451842246,0.0
2025-10-10,28.83663561666797,0.0
2025-10-11,28.920687547048395,0.0
2025-10-12,28.92245944649568,0.0
2025-10-13,28.91180991956339,0.0
2025-10-14,28.754879490235105,0.0
2025-10-15,28.96422763632236,0.0
2025-10-16,28.827317640568,0.0
2025-10-17,28.73184731725721,0.0
2025-10-18,28.71826846339702,0.0
2025-10-19,28.7074776472087,0.0
2025-10-20,28.705417077319748,0.0
2025-10-21,28.66811687345108,0.0
2025-10-22,28.644905624121904,0.0
2025-10-23,28.6574048117402,0.0
2025-10-24,28.643865441291783,0.0
2025-10-25,28.69491455905384,0.0
2025-10-26,28.68435233752269,0.0
2025-10-27,28.582115880605308,0.0
2025-10-28,28.66230232754956,0.0
2025-10-29,28.270932566132235,0.0
2025-10-30,28.353202430336683,0.0
2025-10-31,28.566256938398503,0.0
2025-11-01,28.37693929188357,0.0
2025-11-02,28.343982305835,0.0
2025-11-03,28.425904366813857,0.0
2025-11-04,28.292366781871408,0.0
2025-11-05,28.30386264019018,0.0
2025-11-06,28.573543812811923,0.0
2025-11-07,28.316470386918983,0.0
2025-11-08,28.24691601967922,0.0
2025-11-09,28.31460820305913,0.0
2025-11-10,28.099731407613405,0.0
2025-11-11,28.27636780574857,0.0
2025-11-12,28.22963141470212,0.0
2025-11-13,28.14842791157547,0.0
2025-11-14,28.20807559902134,0.0
2025-11-15,28.14754683553448,0.0
2025-11-16,28.10614215224464,0.0
2025-11-17,28.10685516155509,0.0
2025-11-18,28.05140798970957,0.0
2025-11-19,28.1386338131605,0.0
2025-11-20,27.872705955587016,0.0
2025-11-21,28.0117335714964,0.0
2025-11-22,27.83582548750298,0.0
2025-11-23,27.99551080026628,0.0
2025-11-24,27.84409549981354,0.0
2025-11-25,27.9519321673696,0.0
2025-11-26,27.95316352328854,0.0
2025-11-27,27.9214450304773,0.0
2025-11-28,27.91386196163754,0.0
2025-11-29,27.98932068046964,0.0
2025-11-30,27.86161245571557,0.0
2025-12-01,27.72883220261159,0.0
2025-12-02,27.86098593971984,0.0
2025-12-03,27.7532329940263,0.0
2025-12-04,27.636769219082037,0.0
2025-12-05,27.670157913739867,0.0
2025-12-06,27.74986482435859,0.0
2025-12-07,27.746194016135732,0.0
2025-12-08,27.662021961028625,0.0
2025-12-09,27.74152332006849,0.0
2025-12-10,27.5968491901901,0.0
2025-12-11,27.58552479861211,0.0
2025-12-12,27.801521467223093,0.0
2025-12-13,27.697517714110194,0.0
2025-12-14,27.58814518000624,0.0
2025-12-15,27.723484243407405,0.0
2025-12-16,27.674454004168616,0.0
2025-12-17,27.64465284683304,0.0
2025-12-18,27.582218877827724,0.0
2025-12-19,27.727593436468783,0.0
2025-12-20,27.564185695322124,0.0
2025-12-21,27.692400891588942,0.0
2025-12-22,27.52895016865474,0.0
2025-12-23,27.750333975675357,0.0
2025-12-24,27.77329610154909,0.0
2025-12-25,27.497292997348403,0.0
2025-12-26,27.573542620734383,0.0
2025-12-27,27.47790255227901,0.0
2025-12-28,27.598664677310484,0.0
2025-12-29,27.492795504690427,0.0
2025-12-30,27.720613375081864,0.0
2025-12-31,27.50218632868733,0.0
